IDVIAGGIO,IDFERMATA,LATITUDINEFERMATA,LONGITUDINEFERMATA,NOMEFERMATA,NUMEROAUTOBUS
7522040-E0019X-EstFer-Semaine-00,1690,44.451752,8.753128,ACQUASANTA 7/,101-133
7522040-E0019X-EstFer-Semaine-00,1691,44.452209,8.755474000000001,ACQUASANTA 8/,101-133
7522040-E0019X-EstFer-Semaine-00,1692,44.453175,8.761061999999999,ACQUASANTA 9/,101-133
7522040-E0019X-EstFer-Semaine-00,1693,44.455521000000005,8.76493,ACQUASANTA 10/,101-133
7522040-E0019X-EstFer-Semaine-00,1694,44.456741,8.767660000000001,ACQUASANTA 11/CORZETTI,101-133
7522040-E0019X-EstFer-Semaine-00,1695,44.458096000000005,8.76883,ACQUASANTA 12/BAIARDA,101-133
7522040-E0019X-EstFer-Semaine-00,1696,44.458271,8.769648,ACQUASANTA/SANTUARIO,101-133
7522040-E0019X-EstFer-Semaine-00,1714,44.429287,8.758184,BUFFA 1/VENTIMIGLIA,101-133
7522040-E0019X-EstFer-Semaine-00,1715,44.429508,8.755233,BUFFA 2/LAIGUEGLIA,101-133
7522040-E0019X-EstFer-Semaine-00,2429,44.458447,8.772922,ACQUASANTA FS/,101-133
7522041-E0019X-EstFer-Semaine-00,0429,44.428902,8.758564,BUFFA 2/VERITA',101-133
7522041-E0019X-EstFer-Semaine-00,1697,44.458069,8.76872,ACQUASANTA 1/BAIARDA,101-133
7522041-E0019X-EstFer-Semaine-00,1698,44.456715,8.767477,ACQUASANTA 2/CORZETTI,101-133
7522041-E0019X-EstFer-Semaine-00,1701,44.452362,8.755417999999999,ACQUASANTA 5/,101-133
7522041-E0019X-EstFer-Semaine-00,1704,44.448761,8.749866,ACQUASANTA 8/CECCA,101-133
7522041-E0019X-EstFer-Semaine-00,1707,44.442329,8.747616,ACQUASANTA 12/OVADA,101-133
7522041-E0019X-EstFer-Semaine-00,1708,44.438778000000006,8.746017,OVADA 1/CROVI,101-133
7522041-E0019X-EstFer-Semaine-00,1710,44.433289,8.747861,OVADA 3/LIBIA,101-133
7522041-E0019X-EstFer-Semaine-00,1711,44.431889,8.750138,LEMERLE/AUTOSTRADA,101-133
7522041-E0019X-EstFer-Semaine-00,1712,44.429413000000004,8.755576,BUFFA 1/POERIO,101-133
7522041-E0019X-EstFer-Semaine-00,1883,44.443335999999995,8.751576,ACQUASANTA 11/PICCARDO,101-133
7522278-E0019X-EstFer-Semaine-00,1307,44.45985,8.902118,BOLZANETO 3/PASTORINO,275-133
7522278-E0019X-EstFer-Semaine-00,1972,44.457287,8.925783000000001,CAMPORA/CAPOLINEA,275-133
7522278-E0019X-EstFer-Semaine-00,1973,44.459206,8.923295,CHIESA GEMINIANO 1/,275-133
7522278-E0019X-EstFer-Semaine-00,1974,44.45945,8.919711999999999,CHIESA GEMINIANO 2/,275-133
7522278-E0019X-EstFer-Semaine-00,1975,44.458465999999994,8.921845,CHIESA GEMINIANO 3/,275-133
7522278-E0019X-EstFer-Semaine-00,1976,44.457316999999996,8.92112,CHIESA GEMINIANO 4/,275-133
7522278-E0019X-EstFer-Semaine-00,1977,44.458477,8.916361,CHIESA GEMINIANO 5/FERRARI,275-133
7522278-E0019X-EstFer-Semaine-00,1978,44.457642,8.914455,CHIESA GEMINIANO 6/SCUOLA,275-133
7522278-E0019X-EstFer-Semaine-00,1979,44.457778999999995,8.913183,CHIESA GEMINIANO 7/,275-133
7522278-E0019X-EstFer-Semaine-00,1980,44.456909,8.913697,CHIESA GEMINIANO 8/,275-133
7522278-E0019X-EstFer-Semaine-00,1981,44.456123,8.916209,CHIESA GEMINIANO 9/CHIAPPERINO,275-133
7522278-E0019X-EstFer-Semaine-00,1982,44.455653999999996,8.912835000000001,CHIESA GEMINIANO 10/,275-133
7522278-E0019X-EstFer-Semaine-00,1983,44.456367,8.910095,CHIESA GEMINIANO 11/,275-133
7522278-E0019X-EstFer-Semaine-00,1984,44.456081,8.906583,GEMINIANO 1/PINOLLA,275-133
7522278-E0019X-EstFer-Semaine-00,1985,44.455837,8.905033,GEMINIANO 2/BRASILE,275-133
7522280-E0019X-EstFer-Semaine-00,1988,44.456066,8.90708,GEMINIANO 2/PINOLLA,275-133
7522280-E0019X-EstFer-Semaine-00,1991,44.456154,8.916046000000001,CHIESA GEMINIANO 3/CHIAPPERINO,275-133
7522280-E0019X-EstFer-Semaine-00,1993,44.457531,8.913424000000001,CHIESA GEMINIANO 5/,275-133
7522280-E0019X-EstFer-Semaine-00,2000,44.458397,8.916312,CHIESA GEMINIANO/CAPOLINEA,275-133
7522280-E0019X-EstFer-Semaine-00,2004,44.455769000000004,8.905016,GEMINIANO 1/BRASILE,275-133
7522282-E0019X-EstFer-Semaine-00,1995,44.458488,8.916557000000001,CHIESA GEMINIANO 7/FERRARI,275-133
7522282-E0019X-EstFer-Semaine-00,1997,44.458843,8.922077999999999,CHIESA GEMINIANO 9/,275-133
7522335-E0019X-EstFer-Semaine-00,1541,44.442673,8.896221,TOFANE 2/,273-133
7522335-E0019X-EstFer-Semaine-00,1542,44.44318,8.896307,TOFANE 3/,273-133
7522335-E0019X-EstFer-Semaine-00,1543,44.437435,8.892247,PALLAVICINI/CAPOLINEA,273-133
7522336-E0019X-EstFer-Semaine-00,1538,44.440681,8.891892,CARNIA 1/CELESIA,273-133
7522336-E0019X-EstFer-Semaine-00,1539,44.441994,8.893,CARNIA 2/TOFANE,273-133
7522336-E0019X-EstFer-Semaine-00,1540,44.442245,8.894730000000001,TOFANE 1/AUTOSTRADA,273-133
7522337-E0019X-EstFer-Semaine-00,0939,44.438053000000004,8.896936,VEZZANI 2/CAMBIASO,057-133
7522337-E0019X-EstFer-Semaine-00,0941,44.440613,8.900738,VEZZANI 4/,057-133
7522337-E0019X-EstFer-Semaine-00,0942,44.441113,8.902586999999999,VEZZANI 5/FORNACE DEL GARBO,057-133
7522337-E0019X-EstFer-Semaine-00,0943,44.440891,8.90623,FORNACE DEL GARBO 1/RONCASOLO,057-133
7522337-E0019X-EstFer-Semaine-00,0944,44.440903000000006,8.906930000000001,FORNACE DEL GARBO 2/PENTEMA,057-133
7522337-E0019X-EstFer-Semaine-00,0945,44.440666,8.908897999999999,FORNACE DEL GARBO 3/CAREGHINO,057-133
7522337-E0019X-EstFer-Semaine-00,0946,44.439465000000006,8.909985,FORNACE DEL GARBO 4/,057-133
7522337-E0019X-EstFer-Semaine-00,0947,44.43792,8.91083,FORNACE DEL GARBO 5/OLIVERI,057-133
7522337-E0019X-EstFer-Semaine-00,0948,44.436607,8.907988000000001,CHIESA DEL GARBO/CAPOLINEA,057-133
7522338-E0019X-EstFer-Semaine-00,0949,44.437939,8.910926,FORNACE DEL GARBO 1/OLIVERI,057-133
7522338-E0019X-EstFer-Semaine-00,0950,44.439556,8.910261,FORNACE DEL GARBO 2/,057-133
7522338-E0019X-EstFer-Semaine-00,0952,44.440769,8.906988,FORNACE DEL GARBO 4/PENTEMA,057-133
7522338-E0019X-EstFer-Semaine-00,0953,44.441002000000005,8.905984,FORNACE DEL GARBO 5/RONCASOLO,057-133
7522338-E0019X-EstFer-Semaine-00,0954,44.44112,8.902372999999999,VEZZANI 1/FORNACE DEL GARBO,057-133
7522338-E0019X-EstFer-Semaine-00,0955,44.440647,8.900516,VEZZANI 2/,057-133
7522338-E0019X-EstFer-Semaine-00,0956,44.4384,8.897530999999999,VEZZANI 4/CAMBIASO,057-133
7522351-E0019X-EstFer-Semaine-00,1294,44.443649,8.906286999999999,CIMITERO DI RIVAROLO/,057-133
7522764-E0019X-EstFer-Semaine-00,1124,44.501419,8.914719999999999,SAN CIPRIANO/CAPOLINEA,065-133
7522764-E0019X-EstFer-Semaine-00,1125,44.494663,8.912586,CARLI 1/MADONNETTA,065-133
7522764-E0019X-EstFer-Semaine-00,1126,44.49268,8.90884,CARLI 2/,065-133
7522764-E0019X-EstFer-Semaine-00,1127,44.494339000000004,8.909597999999999,CARLI 3/,065-133
7522764-E0019X-EstFer-Semaine-00,1128,44.495308,8.90945,CARLI 4/,065-133
7522764-E0019X-EstFer-Semaine-00,1129,44.495033,8.909208999999999,CARLI 5/,065-133
7522764-E0019X-EstFer-Semaine-00,1130,44.493988,8.908303,CARLI 6/,065-133
7522764-E0019X-EstFer-Semaine-00,1131,44.495243,8.908453,VAL D'ASTICO 1/,065-133
7522764-E0019X-EstFer-Semaine-00,1132,44.496574,8.907185,VAL D'ASTICO 2/FRATELLI GAZZO,065-133
7522764-E0019X-EstFer-Semaine-00,1133,44.495743,8.905795,VAL D'ASTICO 3/ANFOSSI,065-133
7522764-E0019X-EstFer-Semaine-00,2104,44.498385999999996,8.913112,CHIESA SAN CIPRIANO/,065-133
7522765-E0019X-EstFer-Semaine-00,1142,44.506240999999996,8.90243,CHIESA DI CESINO/CAPOLINEA,065-133
7522765-E0019X-EstFer-Semaine-00,1143,44.504379,8.902315,BENEDETTO CESINO 1/CIMITERO,065-133
7522765-E0019X-EstFer-Semaine-00,1144,44.503536,8.902173,BENEDETTO CESINO 2/,065-133
7522765-E0019X-EstFer-Semaine-00,1145,44.506415999999994,8.905308999999999,BENEDETTO CESINO 4/,065-133
7522765-E0019X-EstFer-Semaine-00,1146,44.505039000000004,8.904967,BENEDETTO CESINO 5/,065-133
7522765-E0019X-EstFer-Semaine-00,1147,44.50555,8.906017,BENEDETTO CESINO 6/,065-133
7522765-E0019X-EstFer-Semaine-00,1148,44.503815,8.905465,BENEDETTO CESINO 7/,065-133
7522765-E0019X-EstFer-Semaine-00,1149,44.502621000000005,8.905171000000001,BENEDETTO CESINO 8/,065-133
7522765-E0019X-EstFer-Semaine-00,1150,44.501179,8.903739999999999,BENEDETTO CESINO 9/CAMPOMORONE,065-133
7522765-E0019X-EstFer-Semaine-00,1152,44.496849,8.903830000000001,PARTIGIANI CADUTI/POLI,065-133
7522765-E0019X-EstFer-Semaine-00,1154,44.495689,8.905693,VAL D'ASTICO 1/ANFOSSI,065-133
7522765-E0019X-EstFer-Semaine-00,1156,44.495144,8.908446000000001,VAL D'ASTICO 3/,065-133
7522765-E0019X-EstFer-Semaine-00,1157,44.493828,8.908147999999999,CARLI 1/,065-133
7522765-E0019X-EstFer-Semaine-00,1162,44.494614,8.912677,CARLI 6/MADONNETTA,065-133
7522765-E0019X-EstFer-Semaine-00,1717,44.504536,8.903983,BENEDETTO CESINO 3/,065-133
7522768-E0019X-EstFer-Semaine-00,1134,44.501244,8.904083,BENEDETTO CESINO 1/CAMPOMORONE,065-133
7522768-E0019X-EstFer-Semaine-00,1141,44.504478000000006,8.902453999999999,BENEDETTO CESINO 9/CIMITERO,065-133
7522982-E0019X-EstFer-Semaine-00,1581,44.430183,8.812104,VESPUCCI/CAPOLINEA,093-133
7522982-E0019X-EstFer-Semaine-00,1582,44.429737,8.813437,VESPUCCI 1/CIVITALI,093-133
7522982-E0019X-EstFer-Semaine-00,1583,44.429352,8.812031,VESPUCCI 2/,093-133
7522982-E0019X-EstFer-Semaine-00,1584,44.428413,8.813701,VESPUCCI 3/PRESTINARI,093-133
7522983-E0019X-EstFer-Semaine-00,1590,44.428234,8.81221,ROVETTA/TARIGO,093-133
7522983-E0019X-EstFer-Semaine-00,1591,44.428558,8.813563,PRESTINARI/RICASOLI,093-133
7522983-E0019X-EstFer-Semaine-00,1592,44.429291,8.812388,VESPUCCI 1/,093-133
7522983-E0019X-EstFer-Semaine-00,1593,44.42968,8.813552,VESPUCCI 2/CIVITALI,093-133
7522983-E0019X-EstFer-Semaine-00,1791,44.427105,8.812417,ROVETTA/MARTIRI DELLA LIBERTA',093-133
7523412-E0019X-EstFer-Semaine-00,1575,44.415859000000005,8.912962,ASILO GARBARINO 2/,340-133
7523412-E0019X-EstFer-Semaine-00,2050,44.413016999999996,8.909896,DINEGRO/CAPOLINEA,340-133
7523412-E0019X-EstFer-Semaine-00,2051,44.414333,8.91264,SAN TEODORO/FASSOLO,340-133
7523412-E0019X-EstFer-Semaine-00,2052,44.415569,8.913035,ASILO GARBARINO 1/CHIABRERA,340-133
7523412-E0019X-EstFer-Semaine-00,2053,44.416145,8.912539,ASILO GARBARINO 3/,340-133
7523412-E0019X-EstFer-Semaine-00,2054,44.416283,8.912188,ASILO GARBARINO 4/FORLI',340-133
7523412-E0019X-EstFer-Semaine-00,2055,44.418079,8.911858,ASILO GARBARINO/CAPOLINEA,340-133
7523412-E0019X-EstFer-Semaine-00,2511,44.416851,8.912213000000001,ASILO GARBARINO 5/SCUOLA,340-133
7523414-E0019X-EstFer-Semaine-00,1576,44.415958,8.91323,ASILO GARBARINO 4/,340-133
7523414-E0019X-EstFer-Semaine-00,2056,44.416264,8.912272,ASILO GARBARINO 2/FORLI',340-133
7523414-E0019X-EstFer-Semaine-00,2058,44.415455,8.913085,ASILO GARBARINO 5/CHIABRERA,340-133
7523414-E0019X-EstFer-Semaine-00,2512,44.416954,8.912078999999999,ASILO GARBARINO 1/SCUOLA,340-133
7523753-E0019X-EstFer-Semaine-00,1554,44.422043,8.929376,STALLO 3/TAVELLA,377-133
7523753-E0019X-EstFer-Semaine-00,2114,44.422359,8.931610000000001,AUSONIA/,377-133
7523753-E0019X-EstFer-Semaine-00,2115,44.423878,8.92971,STALLO 2/AUSONIA,377-133
7523753-E0019X-EstFer-Semaine-00,2116,44.422794,8.930261,STALLO 4/AUSONIA,377-133
7523753-E0019X-EstFer-Semaine-00,2117,44.421271999999995,8.930228999999999,STROZZI/FIRENZE,377-133
7523755-E0019X-EstFer-Semaine-00,2113,44.422173,8.930127,STALLO 1/GUIDOBONO,377-133
7524219-E0019X-EstFer-Semaine-00,2356,44.433727000000005,8.947517,CAMPO 49/,CS-133
7524219-E0019X-EstFer-Semaine-00,2452,44.430873999999996,8.949392,FORNO INCENERITORE/,CS-133
7524219-E0019X-EstFer-Semaine-00,2455,44.433025,8.947556,VEILINO 2/TRENTO E TRIESTE,CS-133
7524219-E0019X-EstFer-Semaine-00,2456,44.430988,8.948135,VEILINO 1/TOMBA ABELLO,CS-133
7524219-E0019X-EstFer-Semaine-00,2457,44.429072999999995,8.948728,MONUMENTO CADUTI/CAPOLINEA,CS-133
7524219-E0019X-EstFer-Semaine-00,2458,44.430397,8.95266,CAMPO DELLE ROSE/CAPOLINEA,CS-133
7524219-E0019X-EstFer-Semaine-00,2465,44.430714,8.95139,BRIAN 1/TOMBA MAZZINI,CS-133
7524219-E0019X-EstFer-Semaine-00,2468,44.43396,8.948573,CAMPO 21/,CS-133
7524219-E0019X-EstFer-Semaine-00,2469,44.432034,8.948499,TESTERO 1/TOMBA MONTUORO,CS-133
7524219-E0019X-EstFer-Semaine-00,2470,44.432053,8.94875,TESTERO 2/TOMBA FONTANA,CS-133
7524219-E0019X-EstFer-Semaine-00,2471,44.432018,8.952003999999999,BRIAN 2/,CS-133
7524219-E0019X-EstFer-Semaine-00,2472,44.431602000000005,8.952859,BRIAN 3/,CS-133
7524219-E0019X-EstFer-Semaine-00,2473,44.431351,8.953111,CASARETTO 1/TOMBA CROCE,CS-133
7524219-E0019X-EstFer-Semaine-00,2474,44.431225,8.9534,CASARETTO 2/TOMBA PERI,CS-133
7524219-E0019X-EstFer-Semaine-00,2475,44.431145,8.954091,CARENA LARCO/,CS-133
7524219-E0019X-EstFer-Semaine-00,2476,44.430813,8.953752,PARODI/,CS-133
7524219-E0019X-EstFer-Semaine-00,2504,44.435184,8.947968,CAMPO 52/,CS-133
7546155-E0019X-EstFer-Semaine-00,I138,44.442596,9.005061,SERINO/CAPOLINEA,I15-133
7546155-E0019X-EstFer-Semaine-00,I139,44.440628000000004,9.005395,SERINO 1/,I15-133
7546155-E0019X-EstFer-Semaine-00,I144,44.440704,9.003678,SERINO 1/MONTELUNGO,I15-133
7546155-E0019X-EstFer-Semaine-00,I145,44.440498,9.005514,SERINO 2/,I15-133
7523290-E0019X-EstFes-Dimanche-00,0155,44.465171999999995,8.904472,FERRIERE BRUZZO 2/BRATTE,276-133
7523290-E0019X-EstFes-Dimanche-00,0156,44.463226,8.901933,OSPEDALE PASTORINO/,276-133
7523290-E0019X-EstFes-Dimanche-00,0196,44.476963,8.900521000000001,SAN QUIRICO 4/PONTE BARBIERI,276-133
7523290-E0019X-EstFes-Dimanche-00,0197,44.474461,8.900457000000001,SAN QUIRICO 5/SERRO,276-133
7523290-E0019X-EstFes-Dimanche-00,0198,44.470333000000004,8.903605,SAN QUIRICO 6/MORIGALLO,276-133
7523290-E0019X-EstFes-Dimanche-00,0199,44.466484,8.905774000000001,FERRIERE BRUZZO 1/MERCATO,276-133
7523290-E0019X-EstFes-Dimanche-00,2008,44.483887,8.890389,SAN BIAGIO/CAPOLINEA,276-133
7523290-E0019X-EstFes-Dimanche-00,2009,44.481956,8.890649,SAN BIAGIO 1/CHIESA,276-133
7523290-E0019X-EstFes-Dimanche-00,2010,44.478519,8.890667,SAN BIAGIO 2/,276-133
7523290-E0019X-EstFes-Dimanche-00,2011,44.475208,8.895436,SAN BIAGIO 3/,276-133
7523290-E0019X-EstFes-Dimanche-00,2018,44.459202000000005,8.902144999999999,FRA' PANTALEO/BOLZANETO FS,276-133
7523290-E0019X-EstFes-Dimanche-00,2508,44.47353,8.897413,SAN BIAGIO 4/GARRONE,276-133
7523290-E0019X-EstFes-Dimanche-00,2509,44.473877,8.898100999999999,SAN BIAGIO 5/ROMAIRONE,276-133
7523291-E0019X-EstFes-Dimanche-00,1532,44.474049,8.908963,MERCATI GENERALI/,277-133
7523291-E0019X-EstFes-Dimanche-00,2028,44.472809000000005,8.918375,CHIESA DI CREMENO/CAPOLINEA,277-133
7523291-E0019X-EstFes-Dimanche-00,2029,44.473071999999995,8.918524,BELGRANO 1/,277-133
7523291-E0019X-EstFes-Dimanche-00,2030,44.471916,8.917185,BELGRANO 2/,277-133
7523291-E0019X-EstFes-Dimanche-00,2031,44.473923,8.916027,BELGRANO 3/SOCIETA' OPERAIA,277-133
7523291-E0019X-EstFes-Dimanche-00,2032,44.474678000000004,8.915933,BELGRANO 4/SARDORELLA,277-133
7523291-E0019X-EstFes-Dimanche-00,2033,44.474655,8.913335,PONTE CIAI/SARDORELLA,277-133
7523293-E0019X-EstFes-Dimanche-00,0150,44.463352,8.902409,COLANO/OSPEDALE PASTORINO,276-133
7523293-E0019X-EstFes-Dimanche-00,0152,44.467094,8.906243,SARDORELLA 1/MERCATO,276-133
7523293-E0019X-EstFes-Dimanche-00,0177,44.470711,8.90348,SAN QUIRICO 1/MORIGALLO,276-133
7523293-E0019X-EstFes-Dimanche-00,0178,44.474514,8.900633000000001,SAN QUIRICO 2/SERRO,276-133
7523293-E0019X-EstFes-Dimanche-00,0179,44.476723,8.900637,SAN QUIRICO 3/PONTE BARBIERI,276-133
7523293-E0019X-EstFes-Dimanche-00,2001,44.477158,8.909175999999999,CHIESA DI MOREGO/CAPOLINEA,276-133
7523293-E0019X-EstFes-Dimanche-00,2002,44.475285,8.907623,MOREGO 2/,276-133
7523293-E0019X-EstFes-Dimanche-00,2003,44.471668,8.904444999999999,MOREGO 4/BORNETO,276-133
7523293-E0019X-EstFes-Dimanche-00,2006,44.478783,8.89078,SAN BIAGIO 4/,276-133
7523293-E0019X-EstFes-Dimanche-00,2007,44.481781,8.89092,SAN BIAGIO 5/CHIESA,276-133
7523293-E0019X-EstFes-Dimanche-00,2012,44.470749,8.903992,MOREGO 1/MORIGALLO,276-133
7523293-E0019X-EstFes-Dimanche-00,2013,44.471897,8.904993,MOREGO 2/BORNETO,276-133
7523293-E0019X-EstFes-Dimanche-00,2014,44.47517,8.907721,MOREGO 4/,276-133
7523293-E0019X-EstFes-Dimanche-00,2015,44.477127,8.909251,MOREGO 6/CHIESA,276-133
7523293-E0019X-EstFes-Dimanche-00,2016,44.47797,8.909272,MOREGO 7/PORCILE,276-133
7523293-E0019X-EstFes-Dimanche-00,2107,44.47472,8.906898,MOREGO 3/IIT,276-133
7523293-E0019X-EstFes-Dimanche-00,2424,44.476185,8.907786,MOREGO 1/,276-133
7523293-E0019X-EstFes-Dimanche-00,2425,44.476276,8.907936999999999,MOREGO 5/,276-133
7523293-E0019X-EstFes-Dimanche-00,2506,44.473835,8.898723,SAN BIAGIO 1/ROMAIRONE,276-133
7523293-E0019X-EstFes-Dimanche-00,2507,44.473232,8.89737,SAN BIAGIO 2/GARRONE,276-133
7523294-E0019X-EstFes-Dimanche-00,2021,44.470141999999996,8.908094,SARDORELLA 2/MAFFEI,277-133
7523294-E0019X-EstFes-Dimanche-00,2022,44.471249,8.909385,SARDORELLA 3/BOCCHETTINA,277-133
7523294-E0019X-EstFes-Dimanche-00,2023,44.473597999999996,8.912258,SARDORELLA 4/PONTE CIAI,277-133
7523294-E0019X-EstFes-Dimanche-00,2024,44.474834,8.914808,SARDORELLA 5/BELGRANO,277-133
7523294-E0019X-EstFes-Dimanche-00,2025,44.473667,8.916162,BELGRANO 1/SOCIETA' OPERAIA,277-133
7523294-E0019X-EstFes-Dimanche-00,2027,44.472984000000004,8.918629,BELGRANO 3/,277-133
7501996-FGC-EstFer19-Semaine-00,4001,44.414821999999994,8.948400999999999,GENOVA/PIAZZA MANIN,FGC-63
7501996-FGC-EstFer19-Semaine-00,4002,44.424126,8.943557,SAN PANTALEO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4003,44.433632,8.939717,SANT'ANTONINO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4004,44.442215000000004,8.943661,CAPPUCCIO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4005,44.461765,8.951597,TRENSASCO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4006,44.463993,8.955458,CAMPI/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4007,44.468689000000005,8.959693,PINO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4008,44.473869,8.961564,TORRAZZA/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4009,44.480354,8.975585,SARDORELLA/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4010,44.484043,8.980586,VALLOMBROSA/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4011,44.485935,8.977322000000001,VICOMORASSO/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4012,44.491306,8.972525,SANT'OLCESE/CHIESA,FGC-63
7501996-FGC-EstFer19-Semaine-00,4013,44.49239,8.974672,SANT'OLCESE/TULLO,FGC-63
7501996-FGC-EstFer19-Semaine-00,4014,44.496807000000004,8.988823,BUSALLETTA/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4015,44.504036,8.992785000000001,MOLINETTI/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4016,44.509392,8.989828,NIUSCI/,FGC-63
7501996-FGC-EstFer19-Semaine-00,4017,44.520332,8.987943,CANOVA/CROCETTA,FGC-63
7501996-FGC-EstFer19-Semaine-00,4018,44.528884999999995,8.994484,CASELLA/DEPOSITO,FGC-63
7501996-FGC-EstFer19-Semaine-00,4019,44.534306,8.995538999999999,CASELLA/PAESE,FGC-63
7383018-INT2019-Fer-Semaine-07,I123,44.405766,8.984511,COPERNICO/CAPOLINEA,I19-131
7383018-INT2019-Fer-Semaine-07,I124,44.405819,8.983706,COPERNICO 1/,I19-131
7383018-INT2019-Fer-Semaine-07,I125,44.404907,8.984665,COPERNICO 2/,I19-131
7383018-INT2019-Fer-Semaine-07,I126,44.404968,8.985171000000001,COPERNICO 3/,I19-131
7383018-INT2019-Fer-Semaine-07,I127,44.404872999999995,8.983352,BORGORATTI 1/SAN ROCCO,I19-131
7383066-INT2019-Fer-Semaine-07,I209,44.413181,8.910333,DINEGRO/MERCATO,I10-131
7383066-INT2019-Fer-Semaine-07,I211,44.416385999999996,8.91408,DON MINETTI 1/,I10-131
7383066-INT2019-Fer-Semaine-07,I212,44.416538,8.916155999999999,DON MINETTI 2/,I10-131
7383066-INT2019-Fer-Semaine-07,I213,44.416828,8.915739,DORIA 1/,I10-131
7383066-INT2019-Fer-Semaine-07,I214,44.41703,8.916354,DORIA 2/,I10-131
7383066-INT2019-Fer-Semaine-07,I215,44.417339,8.91543,CEPPI 1/,I10-131
7383066-INT2019-Fer-Semaine-07,I216,44.417590999999994,8.914659,CEPPI 2/,I10-131
7383066-INT2019-Fer-Semaine-07,I217,44.417282,8.915432000000001,CEPPI 3/,I10-131
7383066-INT2019-Fer-Semaine-07,I220,44.416615,8.916103999999999,DON MINETTI 3/,I10-131
7383066-INT2019-Fer-Semaine-07,I221,44.416443,8.914091,DON MINETTI 4/,I10-131
7383081-INT2019-Fer-Semaine-07,I282,44.450787,8.970473,DE VINCENZI/CAPOLINEA,I21-131
7383081-INT2019-Fer-Semaine-07,I283,44.450325,8.970298,DE VINCENZI 1/,I21-131
7383081-INT2019-Fer-Semaine-07,I284,44.45055,8.971033,DE VINCENZI 2/,I21-131
7383081-INT2019-Fer-Semaine-07,I285,44.450127,8.970971,DE VINCENZI 3/,I21-131
7383081-INT2019-Fer-Semaine-07,I286,44.449341,8.970269,DE VINCENZI 4/,I21-131
7383081-INT2019-Fer-Semaine-07,I288,44.447628,8.968760000000001,PIACENZA 2/ASL,I21-131
7383081-INT2019-Fer-Semaine-07,I292,44.442757,8.965931,ADAMOLI 1/SPALATO,I21-131
7383081-INT2019-Fer-Semaine-07,I293,44.442554,8.96747,SPALATO 1/,I21-131
7383081-INT2019-Fer-Semaine-07,I294,44.442710999999996,8.968571,SPALATO 2/,I21-131
7383081-INT2019-Fer-Semaine-07,I295,44.442603999999996,8.967497999999999,SPALATO 3/,I21-131
7383081-INT2019-Fer-Semaine-07,I296,44.442978000000004,8.966184,SPALATO 4/FAMEIANO,I21-131
7383081-INT2019-Fer-Semaine-07,I297,44.445842999999996,8.969463000000001,ADAMOLI 3/SCIORBA,I21-131
7383081-INT2019-Fer-Semaine-07,I298,44.446490999999995,8.971489,MERELLO 1/,I21-131
7383081-INT2019-Fer-Semaine-07,I299,44.445763,8.970806,MERELLO 2/,I21-131
7383081-INT2019-Fer-Semaine-07,I300,44.44614,8.971762,MERELLO 3/,I21-131
7383081-INT2019-Fer-Semaine-07,I301,44.445736,8.970907,MERELLO 4/,I21-131
7383081-INT2019-Fer-Semaine-07,I302,44.446461,8.971554,MERELLO 5/,I21-131
7383081-INT2019-Fer-Semaine-07,I303,44.447178,8.971478,MERELLO 6/ADAMOLI,I21-131
7383081-INT2019-Fer-Semaine-07,I305,44.447548,8.970206,EMILIA 5/ASL,I21-131
7383081-INT2019-Fer-Semaine-07,I310,44.450378,8.970286,DE VINCENZI 5/,I21-131
7383081-INT2019-Fer-Semaine-07,I330,44.440987,8.964443,DALMAZIA 1/PONTE FERITORE,I21-131
7383081-INT2019-Fer-Semaine-07,I332,44.440983,8.964673,DALMAZIA 5/PONTE FERITORE,I21-131
7383089-INT2019-Fer-Semaine-07,I311,44.456787,8.987933,OLIVO/CIMITERO,I21-131
7383089-INT2019-Fer-Semaine-07,I314,44.453949,8.979526,VIA MOLASSANA 1/GEIRATO,I21-131
7383093-INT2019-Fer-Semaine-07,I043,44.431678999999995,8.892434,DANDOLO/JORI,I03-131
7383093-INT2019-Fer-Semaine-07,I044,44.432682,8.895413000000001,PIOMBELLI 1/,I03-131
7383093-INT2019-Fer-Semaine-07,I045,44.433132,8.896907,PIOMBELLI 2/,I03-131
7383093-INT2019-Fer-Semaine-07,I046,44.433731,8.898092,PIOMBELLI 4/,I03-131
7383093-INT2019-Fer-Semaine-07,I047,44.433762,8.896922,PIOMBELLI/CAPOLINEA,I03-131
7383093-INT2019-Fer-Semaine-07,I438,44.433498,8.897748,PIOMBELLI 3/,I03-131
7383153-INT2019-Fer-Semaine-07,I193,44.449539,8.906846,LINNEO 1/S.G. BATTISTA,I09-131
7383153-INT2019-Fer-Semaine-07,I197,44.446987,8.904912,RAVEL 1/,I09-131
